dataset_name,missing_data_type,missing_rate,iteration_nr,fixing_method,difference
lake1,MAR,5p,5,imputebfill,30.92079999999993
vibr,MNAR,5p,7,gafunet,86.80256717022391
vibr,MNAR,50p,6,interpolatepolynomial,1286.9394249448628
pump,MAR,50p,2,imputemedian,38431907.18562736
lake3,MCAR,20p,6,specunet,1519.4912816519604
lake1,MNAR,50p,7,interpolatequadratic,346.73461751221504
lake1,MAR,50p,8,imputemean,2636.1516554913337
pump,MAR,50p,4,gafunet,60938054.79647094
vibr,MNAR,20p,8,specunet,432.0738440553157
vibr,MAR,50p,10,gafsd2all4,1503.1727122042703
lake2,MCAR,2p,7,imputemean,65.70282505526916
lake1,MNAR,5p,6,interpolateindex,17.182049999999833
lake1,MCAR,50p,5,rpunet,2472.406731332433
lake3,MAR,5p,8,interpolatequadratic,59.66607940054536
lake3,MAR,5p,2,interpolateakima,46.794890981722745
boiler,MAR,5p,3,rpunet,39078.10242416641
boiler,MCAR,5p,5,interpolatenearest,202.98999999999978
lake1,MNAR,5p,6,interpolatelinear,17.182049999999833
vibr,MCAR,2p,1,interpolatepchip,48.819766420527245
vibr,MCAR,5p,4,imputemedian,77.28210621894044
lake1,MCAR,5p,10,interpolatelinear,14.188949999999977
pump,MAR,2p,2,imputemedian,2272904.2902599997
vibr,MNAR,5p,10,rpsd2all4,64.80748819814654
lake3,MNAR,5p,6,interpolateakima,45.62276864497244
boiler,MAR,2p,5,imputemean,9243.3096577017
pump,MAR,20p,6,mtfsd2all4,18880017.10216224
lake1,MCAR,2p,7,interpolatequadratic,5.483066375439023
lake1,MNAR,50p,5,interpolatecubic,450.8661392693102
lake2,MAR,20p,8,rpsd2all4,1042.2392160100007
lake3,MCAR,50p,7,gafunet,4902.990476981213
vibr,MCAR,2p,6,interpolateakima,24.083333185491725
lake2,MNAR,2p,1,gafsd2all4,383.5204000000001
lake3,MNAR,20p,4,mtfsd2all4,1032.7145727768084
pump,MAR,2p,9,interpolatecubic,43211.41693152777
lake3,MCAR,50p,4,interpolatelinear,351.6442612698417
lake2,MCAR,2p,8,imputemode,62.28060000000016
boiler,MCAR,50p,8,mtfsd2all4,325750.4574455461
boiler,MNAR,2p,7,imputebfill,84.01000000000272
boiler,MAR,50p,8,specunet,307272.8465626869
vibr,MCAR,5p,6,mtfsd2all4,148.84589940588748
boiler,MCAR,5p,1,imputemode,14964.18999999999
lake1,MAR,2p,7,interpolateakima,9.123035291565998
lake3,MAR,20p,8,imputemean,906.2186285198547
boiler,MAR,5p,7,interpolateindex,107.52066666667292
vibr,MNAR,50p,8,interpolatecubic,1180.128094987193
boiler,MAR,2p,8,interpolatelinear,43.64166666666699
lake1,MCAR,50p,2,interpolateakima,250.991762892424
pump,MCAR,5p,5,interpolatepchip,97300.98257364011
boiler,MAR,50p,5,specunet,422815.7434993418
lake2,MAR,5p,3,imputemean,302.9104091254759
pump,MNAR,20p,2,interpolateindex,391082.1863226652
boiler,MNAR,5p,6,interpolatenearest,198.3899999999993
pump,MAR,20p,2,interpolatequadratic,495950.73247165035
pump,MAR,50p,1,mtfsd2all4,40156111.99030214
vibr,MCAR,2p,9,imputeffill,32.12171577153289
vibr,MNAR,2p,3,specsd2all4,27.910059910593937
lake1,MAR,20p,2,interpolatenearest,108.08739999999938
lake2,MCAR,5p,1,imputemode,167.73590000000058
lake1,MCAR,20p,3,interpolatequadratic,114.00346901284627
lake1,MNAR,5p,3,imputemedian,183.49239999999992
lake3,MAR,20p,9,imputeffill,235.3856999999999
lake1,MAR,2p,10,specunet,183.2940859069115
boiler,MNAR,20p,9,interpolatepchip,479.182066286132
lake1,MCAR,50p,4,mtfsd2all4,2953.914250481451
boiler,MCAR,50p,2,interpolatenearest,2568.009999999992
vibr,MAR,50p,8,imputebfill,939.8102138158459
boiler,MCAR,5p,9,interpolatecubic,133.78909993485138
lake1,MAR,20p,1,interpolateindex,82.7096799999988
lake3,MNAR,50p,9,specunet,3760.021544350479
boiler,MAR,20p,2,interpolatenearest,927.2299999999968
boiler,MAR,5p,1,gafunet,24798.134201369612
pump,MAR,50p,2,interpolatelinear,2245380.312123272
pump,MAR,2p,8,interpolatepolynomial,39679.11169921425
vibr,MAR,5p,8,imputemedian,105.43985050923764
vibr,MAR,50p,6,interpolatenearest,1043.3147373822283
lake2,MCAR,5p,5,rpunet,237.9010521909073
lake3,MAR,20p,2,imputeffill,277.37719999999996
lake2,MNAR,20p,4,imputemean,744.6041862815866
lake1,MAR,50p,1,rpunet,2441.6482446506275
vibr,MNAR,20p,5,interpolatenearest,365.161121268297
boiler,MNAR,5p,7,interpolatelinear,105.56333333333703
lake2,MNAR,2p,4,imputemode,100.1201999999995
boiler,MAR,20p,2,specsd2all4,303336.2737233353
lake3,MAR,5p,7,specunet,371.407099423719
lake3,MCAR,50p,1,gafsd2all4,6103.007100000004
lake2,MCAR,5p,5,interpolatequadratic,63.93201565238655
lake1,MNAR,2p,10,imputebfill,6.817100000000039
lake3,MAR,5p,9,interpolatecubic,50.98534272130243
vibr,MNAR,20p,10,imputemode,635.0430271217452
pump,MCAR,5p,8,interpolatelinear,94099.33432863216
lake3,MNAR,5p,1,imputemedian,165.0881
lake3,MCAR,50p,2,imputemode,2178.558599999999
boiler,MCAR,2p,4,imputemode,5992.669999999998
lake1,MAR,5p,7,imputemode,348.3707000000008
vibr,MAR,50p,5,interpolatenearest,1056.7957543998605
lake3,MAR,2p,9,interpolateakima,9.602376499048319
pump,MCAR,20p,9,interpolatenearest,446482.5692100001
lake2,MCAR,50p,2,rpunet,2787.7518553283153
boiler,MNAR,2p,9,interpolatelinear,43.81833333333407
lake2,MCAR,20p,2,specsd2all4,2127.1673628428316
boiler,MAR,20p,4,rpsd2all4,166604.85498527545
vibr,MAR,5p,4,gafsd2all4,150.09746961322247
lake3,MCAR,2p,6,interpolateindex,10.952650000000006
lake2,MCAR,2p,3,specsd2all4,198.63181283261292
lake3,MCAR,5p,4,interpolatequadratic,39.1077955011113
lake1,MAR,2p,8,interpolateakima,7.485177433427225
lake3,MNAR,2p,8,imputemedian,60.75849999999994
pump,MAR,5p,1,imputemean,5019910.599472011
boiler,MNAR,2p,3,imputeffill,82.15999999999724
lake3,MAR,2p,6,imputeffill,24.97390000000013
vibr,MAR,5p,7,interpolatecubic,105.6091813517034
vibr,MAR,2p,8,imputeffill,46.6573295690803
lake3,MNAR,50p,7,imputemean,1612.61688728324
boiler,MAR,50p,2,interpolatenearest,4719.4399999999805
lake1,MAR,5p,8,specunet,430.59490766735723
pump,MNAR,50p,8,imputemean,23448402.065696303
lake1,MNAR,20p,10,interpolatenearest,115.95480000000015
pump,MCAR,5p,6,interpolatenearest,115895.91836000001
lake2,MAR,50p,10,gafsd2all4,4831.726599999972
lake2,MAR,20p,7,imputemode,1215.6814999999992
lake3,MAR,2p,8,rpunet,195.52834755780796
lake3,MCAR,20p,3,interpolateindex,144.61000333333345
pump,MAR,20p,1,imputeffill,485732.4197563299
boiler,MNAR,50p,3,specunet,545945.0019273384
lake2,MCAR,50p,3,interpolateindex,563.8771253968268
boiler,MNAR,50p,8,imputemean,149387.64194999417
lake2,MCAR,5p,1,interpolatecubic,51.4123271530259
lake2,MNAR,2p,4,interpolatepchip,16.035258925433368
vibr,MNAR,50p,7,interpolatepolynomial,1245.8569655704523
lake2,MNAR,5p,3,imputeffill,71.05700000000058
lake3,MAR,2p,6,gafunet,188.35617382704717
lake2,MCAR,20p,6,interpolatelinear,234.2202366666669
lake2,MCAR,20p,1,mtfsd2all4,1297.4436481077992
lake3,MNAR,2p,6,gafsd2all4,381.24090000000007
boiler,MCAR,5p,9,rpunet,43643.959463487256
lake3,MNAR,5p,5,specsd2all4,386.76180537237735
lake3,MCAR,20p,4,interpolatecubic,169.15361152463296
lake2,MCAR,5p,10,imputemedian,195.60900000000015
lake3,MAR,5p,3,interpolatepolynomial,40.79190686281609
boiler,MAR,50p,9,interpolatelinear,2051.1593337921468
lake1,MAR,2p,2,interpolatepolynomial,20.066040472119028
lake2,MNAR,20p,6,interpolatecubic,308.46703905989045
vibr,MAR,2p,4,imputebfill,33.60618916169382
lake3,MCAR,50p,10,specsd2all4,5493.033290935067
lake2,MCAR,5p,6,mtfunet,391.22602689639484
pump,MCAR,50p,10,interpolatepolynomial,1326705.4506729147
lake2,MCAR,20p,7,interpolatepolynomial,269.8254669908191
lake2,MAR,50p,2,imputemedian,2577.5195000000017
boiler,MAR,20p,6,specsd2all4,296645.6010947781
lake1,MCAR,5p,2,specsd2all4,480.36669895587954
lake1,MAR,20p,5,interpolatenearest,145.29730000000058
pump,MNAR,20p,9,specsd2all4,12180160.928024558
lake1,MAR,20p,4,specsd2all4,2040.1222874244022
lake2,MAR,5p,6,mtfsd2all4,484.70873535993485
lake3,MNAR,20p,7,imputeffill,177.8682999999999
lake1,MNAR,20p,8,mtfunet,1234.189224660136
lake3,MCAR,5p,3,mtfsd2all4,253.6509168303326
boiler,MNAR,50p,8,rpunet,374909.4833089086
boiler,MCAR,50p,6,rpunet,358614.09800666786
lake1,MCAR,5p,9,imputemedian,186.08639999999986
lake3,MCAR,5p,10,interpolatecubic,29.23434016793985
lake1,MAR,20p,8,interpolatelinear,111.89224809523893
lake1,MCAR,5p,5,specunet,507.6209195732022
pump,MNAR,20p,10,imputemedian,8564949.60538535
lake2,MCAR,20p,10,specunet,1723.2782742500622
lake1,MCAR,5p,2,imputeffill,30.381100000000174
lake1,MNAR,20p,10,imputeffill,117.58880000000056
pump,MNAR,2p,5,interpolatenearest,43354.96181
vibr,MCAR,50p,10,interpolateindex,901.6044314323609
lake1,MAR,20p,2,interpolateindex,83.95200507936568
vibr,MCAR,20p,2,rpunet,367.9752260690408
lake3,MNAR,2p,2,specsd2all4,145.6394508219971
lake2,MNAR,20p,10,mtfsd2all4,1371.5663572605215
lake1,MAR,50p,2,imputemean,2677.4537390173464
lake1,MCAR,50p,9,interpolatenearest,345.0178999999997
vibr,MAR,20p,2,interpolatecubic,439.9530593549787
lake1,MNAR,2p,7,imputebfill,8.444600000000094
pump,MCAR,5p,6,interpolatecubic,120493.55637973727
lake1,MNAR,5p,8,interpolatenearest,31.314400000000035
lake1,MNAR,5p,10,interpolatepchip,31.89689732751026
lake2,MCAR,20p,9,specsd2all4,2051.9090075665144
lake2,MCAR,20p,3,mtfsd2all4,1224.5234775557365
lake3,MNAR,50p,4,interpolatecubic,571.3327710310164
lake3,MAR,2p,8,interpolatenearest,17.01789999999994
boiler,MCAR,50p,3,imputeffill,3743.7199999999993
pump,MCAR,50p,10,gafunet,47750361.81899831
lake2,MCAR,2p,10,interpolatenearest,32.51120000000037
lake2,MCAR,20p,3,specsd2all4,2130.847170890337
lake3,MCAR,5p,9,imputemedian,125.98470000000015
pump,MAR,5p,7,gafsd2all4,14232244.157972999
lake2,MCAR,2p,8,imputemean,69.2963999999995
lake3,MNAR,2p,9,mtfsd2all4,100.38855072220616
lake1,MNAR,2p,4,mtfsd2all4,122.51817402465167
boiler,MCAR,50p,10,interpolateindex,1124.733639305162
lake1,MNAR,50p,2,imputeffill,491.6476999999999
lake3,MAR,50p,10,interpolateindex,603.3356441125542
lake3,MAR,5p,3,gafunet,535.6651305056573
lake3,MAR,20p,2,interpolateakima,218.35768046617704
lake1,MAR,20p,7,mtfsd2all4,1429.5081925818886
lake2,MNAR,20p,6,mtfsd2all4,1401.7679152067417
lake2,MCAR,5p,5,gafsd2all4,842.5957317652562
vibr,MAR,2p,7,interpolateakima,28.063061958019556
lake3,MNAR,5p,5,interpolatecubic,38.81329520764612
lake2,MAR,50p,3,gafunet,2913.1922181705268
vibr,MAR,5p,7,interpolateakima,84.36258603565399
lake1,MNAR,20p,2,interpolatecubic,141.37779090242424
lake3,MCAR,20p,10,gafunet,2054.8664318566443
lake2,MAR,20p,6,interpolatenearest,324.19249999999874
lake1,MAR,20p,9,interpolatecubic,234.96197638146486
pump,MNAR,2p,10,interpolatepchip,39307.44173373523
pump,MNAR,2p,5,interpolateakima,38253.45254083886
lake2,MAR,20p,5,interpolateindex,297.5289999999994
lake2,MNAR,5p,5,interpolateakima,53.12825261307694
pump,MCAR,50p,5,interpolatepolynomial,1318050.6099700248
pump,MNAR,2p,9,mtfunet,1881687.931165756
boiler,MNAR,20p,5,interpolatecubic,565.4647964176468
vibr,MNAR,2p,8,imputeffill,55.469074840289956
vibr,MAR,2p,9,specsd2all4,34.9651578508136
boiler,MCAR,5p,1,interpolatenearest,206.57000000000437
pump,MCAR,5p,7,rpsd2all4,7089351.359489793
boiler,MCAR,5p,5,imputemean,15345.727552119517
pump,MCAR,20p,5,rpunet,25303972.697565965
lake1,MCAR,2p,3,specunet,204.98586391631483
pump,MCAR,2p,3,rpunet,2890692.119728777
pump,MCAR,5p,5,interpolateindex,95296.94542335934
boiler,MCAR,5p,5,mtfunet,51687.8357354053
vibr,MCAR,5p,1,imputemean,87.35734478634072
boiler,MCAR,20p,5,imputeffill,993.5599999999954
lake2,MNAR,5p,5,interpolatepchip,54.05552531462456
boiler,MNAR,20p,4,interpolateakima,458.68779378783756
boiler,MAR,5p,4,interpolateindex,107.94666666666683
lake3,MNAR,50p,8,mtfsd2all4,2731.030721164506
lake2,MAR,2p,6,rpsd2all4,90.33518506993073
pump,MAR,2p,6,interpolatepchip,32016.27380485638
pump,MAR,20p,10,gafsd2all4,54497418.56656817
lake1,MNAR,2p,7,gafsd2all4,240.38980444873812
pump,MNAR,2p,10,interpolateindex,38665.936193333335
lake2,MAR,2p,10,interpolateindex,24.431099999999788
lake2,MAR,20p,9,interpolatequadratic,361.68402590973267
pump,MNAR,20p,8,rpsd2all4,27274064.794112794
boiler,MAR,20p,10,interpolatepchip,489.03412709821055
vibr,MCAR,20p,2,specunet,414.3610940235077
boiler,MNAR,50p,5,mtfsd2all4,264253.0752253731
lake1,MAR,20p,1,mtfsd2all4,1485.847892491673
lake1,MNAR,5p,5,specsd2all4,421.7831766179794
vibr,MNAR,50p,2,interpolatequadratic,1318.3010468478492
vibr,MCAR,50p,9,interpolatenearest,987.4138682563269
lake2,MAR,5p,5,interpolatepchip,65.5561758369646
lake3,MAR,5p,10,gafunet,243.12110454256162
lake2,MAR,20p,4,imputemode,1198.9161999999983
vibr,MAR,50p,3,specunet,1126.5645195308746
lake1,MCAR,20p,7,mtfunet,1428.3506457409467
lake3,MAR,50p,3,gafunet,1983.9002008457223
lake1,MAR,5p,8,interpolatepchip,33.1239580158562
lake1,MAR,50p,1,imputebfill,643.7139000000013
lake1,MCAR,50p,3,mtfsd2all4,2911.2478695595837
lake3,MCAR,20p,9,interpolatequadratic,160.7781810186417
vibr,MAR,20p,8,rpsd2all4,420.00078953928846
lake3,MCAR,50p,2,rpunet,3154.333251422131
pump,MNAR,50p,9,interpolatepchip,1113988.0384089889
lake3,MCAR,5p,7,imputeffill,47.61250000000015
lake3,MCAR,2p,7,specsd2all4,139.00866705134572
lake3,MNAR,2p,10,imputeffill,18.000600000000105
vibr,MAR,2p,9,imputemode,98.9189879355218
lake3,MCAR,20p,4,rpunet,1265.958468669763
vibr,MNAR,50p,8,specunet,906.6099025799856
vibr,MAR,2p,3,interpolatepolynomial,52.20900092205195
vibr,MAR,2p,2,imputemode,54.307085939552685
boiler,MAR,2p,6,mtfunet,17695.8941639772
lake1,MCAR,5p,6,mtfunet,401.52534505611567
lake2,MAR,5p,2,mtfsd2all4,516.7800496529306
lake3,MCAR,50p,2,interpolatepolynomial,486.98431853809177
boiler,MAR,50p,2,imputeffill,7770.769999999954
lake3,MCAR,2p,4,imputemode,115.07100000000005
lake1,MAR,50p,8,rpsd2all4,3027.6832856835254
vibr,MCAR,5p,10,imputemode,152.93312603688025
lake1,MNAR,2p,4,specunet,175.17615058691945
lake1,MNAR,50p,9,interpolatelinear,335.4649746004008
lake3,MNAR,20p,9,imputemode,1216.4089000000004
boiler,MAR,50p,7,interpolatelinear,2559.7914567318016
pump,MAR,5p,4,interpolatepolynomial,103432.72340761521
pump,MNAR,50p,1,interpolateakima,1149376.1280730858
pump,MCAR,50p,4,rpunet,34051370.17785019
lake3,MCAR,20p,10,imputebfill,151.07649999999995
vibr,MNAR,50p,7,interpolatepchip,3021.220735646341
pump,MAR,20p,9,interpolatequadratic,504840.28441129613
pump,MNAR,2p,1,interpolatepolynomial,45706.03221074791
pump,MAR,50p,1,imputemean,37565297.41517833
lake1,MCAR,50p,2,gafunet,2069.076268891129
lake2,MCAR,5p,2,rpsd2all4,257.8881782571949
boiler,MNAR,5p,5,interpolatequadratic,130.93878601184895
lake3,MCAR,50p,10,imputemode,2809.9037000000008
pump,MNAR,50p,6,interpolatepolynomial,1417692.522449153
lake2,MNAR,2p,2,interpolatelinear,18.218100000000277
lake2,MCAR,2p,10,imputemode,74.6518000000001
pump,MNAR,50p,2,interpolatelinear,1087919.8254794981
vibr,MAR,2p,3,gafsd2all4,36.92428748559408
lake1,MNAR,5p,4,gafunet,208.5190115651185
boiler,MCAR,50p,6,interpolatenearest,2613.760000000002
vibr,MCAR,2p,2,gafunet,35.24409341903723
pump,MNAR,5p,8,rpsd2all4,6845631.1458580755
lake3,MCAR,5p,10,imputemedian,151.12160000000006
boiler,MAR,50p,10,interpolatenearest,4965.669999999986
lake2,MNAR,20p,4,mtfunet,1335.8405076377019
lake1,MNAR,20p,8,gafsd2all4,2261.9679999999985
boiler,MAR,5p,9,interpolatecubic,138.63818377163227
lake2,MAR,20p,9,interpolatecubic,372.180757785698
lake3,MNAR,20p,2,interpolatepolynomial,201.02626407850082
lake3,MNAR,5p,9,rpsd2all4,439.57260184320455
lake1,MCAR,50p,7,rpsd2all4,3105.557109353102
pump,MNAR,5p,8,interpolatecubic,119803.88563541748
vibr,MNAR,50p,6,interpolateindex,905.2395685488057
lake1,MAR,50p,3,rpunet,2926.596041411039
boiler,MCAR,20p,1,specsd2all4,309083.9315438471
vibr,MNAR,50p,8,imputemean,741.6652039509509
lake2,MCAR,2p,4,interpolatelinear,23.156199999999558
lake2,MCAR,20p,9,gafsd2all4,3390.101300000002
lake2,MAR,5p,8,specunet,454.6400021029838
lake1,MNAR,2p,2,interpolatepchip,13.82548401765888
lake1,MNAR,2p,9,interpolatepolynomial,9.599281213458084
vibr,MNAR,50p,10,interpolatenearest,951.5832467563926
pump,MNAR,50p,1,gafsd2all4,108692295.27028027
lake2,MAR,50p,10,interpolateakima,719.2716539306892
lake1,MCAR,2p,7,imputemean,66.21515740604275
boiler,MCAR,50p,10,interpolatequadratic,1487.0154080273333
lake1,MCAR,20p,2,imputemean,774.4614651624531
pump,MAR,20p,3,interpolatecubic,509537.73326551466
pump,MCAR,5p,4,imputeffill,112974.99228464843
lake2,MCAR,50p,7,mtfunet,3056.193245056748
vibr,MCAR,2p,6,gafunet,30.43978552820284
lake1,MNAR,2p,4,gafsd2all4,223.0219999999997
vibr,MAR,50p,7,specsd2all4,1045.0267162088983
pump,MNAR,50p,3,interpolatequadratic,1423853.1954210927
vibr,MNAR,2p,7,mtfunet,44.2053865402827
pump,MCAR,50p,9,imputemode,108879503.33661097
pump,MCAR,5p,1,imputemean,2566209.4960812116
boiler,MNAR,20p,3,imputemedian,59767.08000000001
boiler,MNAR,2p,4,interpolatenearest,81.90999999999974
lake3,MCAR,2p,7,interpolateakima,14.050682705478579
lake1,MAR,5p,3,interpolatepchip,24.182249989492163
lake2,MCAR,20p,3,imputeffill,267.4367999999996
vibr,MAR,50p,10,interpolatequadratic,1179.0182014363704
lake1,MAR,20p,6,interpolateakima,104.92595600089714
lake1,MCAR,50p,5,interpolatepchip,266.71470762607373
lake1,MNAR,5p,8,gafsd2all4,541.8599264949951
lake1,MAR,20p,6,interpolatepchip,107.85475344099649
pump,MAR,5p,10,mtfsd2all4,6643122.801351102
boiler,MAR,2p,4,gafunet,10005.390624230005
vibr,MCAR,2p,8,imputemode,64.8829507247715
lake2,MAR,50p,6,imputemean,2561.9775410404695
vibr,MNAR,20p,6,imputebfill,349.8039446298068
pump,MCAR,5p,9,imputeffill,109935.87618464843
lake1,MNAR,50p,4,interpolateakima,340.0001600672207
vibr,MAR,50p,2,imputemean,910.4359693860168
pump,MCAR,5p,2,interpolateakima,98340.75108228951
boiler,MNAR,2p,7,rpsd2all4,16549.058374762517
pump,MAR,50p,5,gafunet,58978346.75741586
pump,MAR,20p,7,interpolatelinear,389951.97343854455
lake2,MAR,50p,9,interpolatecubic,1033.1658924323506
pump,MNAR,20p,10,imputebfill,483995.0627643086
vibr,MNAR,20p,1,imputemode,692.7992357469628
lake1,MNAR,2p,4,interpolatenearest,8.449700000000064
lake1,MNAR,20p,1,gafunet,1198.1023783964404
boiler,MAR,50p,7,interpolateakima,1787.7506734536591
vibr,MCAR,50p,6,interpolatelinear,862.67802127255
pump,MAR,20p,5,interpolatenearest,462268.57211564836
lake1,MCAR,50p,1,interpolateakima,247.36434145810358
pump,MNAR,50p,5,gafunet,48487783.240511686
pump,MAR,2p,3,interpolatequadratic,40418.17349378537
vibr,MAR,50p,2,mtfsd2all4,968.759855156181
lake3,MCAR,50p,7,imputeffill,497.13730000000027
boiler,MNAR,20p,2,specsd2all4,306680.5182370149
lake1,MNAR,20p,5,imputeffill,126.18950000000041
vibr,MCAR,2p,8,imputemean,23.361421915670245
lake3,MAR,2p,10,gafunet,210.6940665037035
pump,MCAR,2p,1,interpolatepolynomial,43496.279538521616
pump,MNAR,20p,3,interpolatepolynomial,478057.9524235167
lake1,MNAR,2p,7,interpolatepolynomial,8.910666520638586
lake3,MAR,5p,1,interpolatequadratic,63.564817573093194
boiler,MCAR,20p,4,interpolateindex,429.132952380967
lake1,MCAR,50p,8,specsd2all4,5227.801004187526
lake2,MNAR,5p,6,mtfsd2all4,371.1907902273887
boiler,MCAR,50p,1,imputemean,150696.1336805187
lake2,MAR,50p,9,imputemedian,2550.155299999995
boiler,MNAR,2p,9,imputebfill,82.57000000000016
boiler,MCAR,5p,7,interpolatepchip,117.27959665896879
lake3,MNAR,20p,6,specsd2all4,1696.1481585273832
vibr,MAR,50p,5,interpolatepchip,1010.5205228016157
lake2,MCAR,5p,6,interpolatecubic,65.6044351525968
vibr,MAR,5p,2,specsd2all4,97.18874002973241
lake1,MCAR,2p,3,imputemedian,61.118500000000154
lake3,MAR,20p,6,imputeffill,243.2613000000001
lake2,MCAR,5p,4,imputemean,152.40483026615948
lake1,MCAR,5p,1,rpunet,281.80785054335314
lake1,MAR,50p,6,interpolatequadratic,620.5812150085283
lake1,MNAR,50p,10,imputemedian,2162.7602999999963
boiler,MCAR,20p,8,gafunet,75652.3398957343
vibr,MAR,5p,6,interpolateindex,101.20561968746915
lake1,MAR,50p,3,imputeffill,662.9444000000012
vibr,MCAR,50p,2,interpolatecubic,1587.6940514150926
boiler,MAR,20p,8,gafunet,98934.08925453664
lake1,MNAR,5p,9,imputeffill,32.44160000000022
pump,MNAR,5p,10,rpsd2all4,6859057.8364919545
pump,MAR,2p,5,gafunet,3926851.1726655285
lake3,MAR,2p,5,imputemode,156.65090000000004
pump,MNAR,50p,3,rpunet,41130817.690931335
pump,MNAR,5p,8,interpolateakima,101652.29449880052
pump,MAR,5p,2,interpolatelinear,84498.84468619047
lake1,MCAR,2p,1,gafunet,83.69803376673434
lake1,MCAR,5p,10,gafunet,203.51089012387013
lake1,MAR,20p,10,interpolatepolynomial,134.45376127053476
vibr,MAR,5p,3,rpunet,107.62409913824243
pump,MCAR,50p,9,imputebfill,1270502.2345615802
lake1,MNAR,2p,5,imputemean,72.00164053058216
vibr,MNAR,20p,4,interpolatepchip,331.45494049106065
pump,MAR,5p,8,specunet,4001665.7568514347
lake2,MNAR,20p,9,imputemode,893.5673000000078
vibr,MCAR,5p,3,imputemean,66.79249092499502
lake1,MCAR,50p,7,interpolateindex,243.49173246031836
boiler,MAR,2p,1,interpolateakima,45.040403206885685
lake2,MCAR,5p,10,interpolatepolynomial,64.71017219139071
lake3,MAR,20p,6,rpsd2all4,1200.7387113362902
lake1,MNAR,50p,5,imputeffill,604.5129999999995
lake3,MCAR,50p,10,interpolatecubic,491.8523909304996
pump,MNAR,20p,9,gafsd2all4,43511423.92908759
lake3,MCAR,5p,3,imputeffill,37.34830000000014
lake2,MCAR,20p,4,interpolatenearest,247.75189999999918
boiler,MNAR,5p,1,specunet,72427.38743347826
