dataset,missing_data_type,missing_rate,iteration_nr,fixing_method,prediction_method,MAPE,MAE,RMSE,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10
boiler,MAR,2,6,original,XGBoost,0.0485911986688409,0.2603549804687418,0.2661194300173872,536.2293090820312,536.1836547851562,536.0869750976562,536.0659790039062,536.069580078125,536.0281372070312,536.0574340820312,536.0242919921875,535.951171875,536.0670166015625
boiler,MAR,2,6,rpsd2all4,XGBoost,0.0438067896430571,0.2347412109374772,0.3010667031160633,536.2421264648438,535.2012939453125,536.0499877929688,536.0191040039062,535.9739990234375,536.237548828125,535.9620361328125,535.83642578125,535.879150390625,535.6516723632812
boiler,MAR,2,6,specsd2all4,XGBoost,0.8415594451702835,4.509827148437512,7.634600561628805,513.7020874023438,529.8912353515625,532.7019653320312,532.3645629882812,531.8425903320312,535.4846801757812,534.4613037109375,535.8499145507812,532.5240478515625,534.399169921875
boiler,MAR,2,7,gafsd2all4,XGBoost,0.0718368389172126,0.3849033203124918,0.391231765207876,536.2101440429688,536.29443359375,536.2200317382812,536.1788330078125,536.2361450195312,536.1827392578125,536.1405029296875,536.1820678710938,536.1820678710938,536.1820678710938
boiler,MAR,2,7,impute_bfill,XGBoost,0.0482572897265538,0.2585666503906168,0.2640873854326881,536.2216796875,536.1950073242188,536.093505859375,536.0565185546875,536.068359375,536.02783203125,536.068359375,536.0350952148438,535.9248046875,536.0545043945312
boiler,MAR,2,7,impute_ffill,XGBoost,0.0487197343450524,0.2610446777343668,0.2661813940334008,536.22705078125,536.196533203125,536.0979614257812,536.062744140625,536.0623168945312,536.0299072265625,536.0816040039062,536.032470703125,535.9327392578125,536.047119140625
boiler,MAR,2,7,impute_mean,XGBoost,0.0494485592206461,0.2649448242187418,0.2749734530531679,536.2261962890625,536.1436767578125,536.0692138671875,536.049072265625,536.049072265625,536.0443115234375,536.049072265625,536.0443115234375,536.0140991210938,536.1204223632812
boiler,MAR,2,7,impute_median,XGBoost,0.050245296103543,0.2692172851562418,0.2759606626861426,536.2228393554688,536.1925048828125,536.0700073242188,536.0540771484375,536.1314697265625,536.0362548828125,536.0540771484375,536.0677490234375,535.9489135742188,536.0742797851562
boiler,MAR,2,7,impute_mode,XGBoost,0.0397971894559084,0.2132297363281168,0.2353860752806646,536.2277221679688,535.9902954101562,535.995849609375,535.995849609375,535.995849609375,535.974853515625,536.0646362304688,535.974853515625,536.1213989257812,535.9509887695312
boiler,MAR,2,7,interpolate_akima,XGBoost,0.0485465271861859,0.2601169433593668,0.2661908637053913,536.2359619140625,536.2005004882812,536.1033935546875,536.0525512695312,536.0720825195312,536.0193481445312,536.068603515625,536.0236206054688,535.9227294921875,536.0623779296875
boiler,MAR,2,7,interpolate_cubic,XGBoost,0.0491037033627247,0.2631015624999918,0.2686168829679795,536.228759765625,536.1925659179688,536.09521484375,536.06640625,536.0700073242188,536.0302124023438,536.0617065429688,536.0485229492188,535.9341430664062,536.0634765625
boiler,MAR,2,7,interpolate_index,XGBoost,0.0487630975067261,0.2612766113281168,0.2667482832785857,536.2412109375,536.177001953125,536.091064453125,536.0772094726562,536.0653076171875,536.0313110351562,536.0616455078125,536.02392578125,535.941650390625,536.0624389648438
boiler,MAR,2,7,interpolate_linear,XGBoost,0.0487630975067261,0.2612766113281168,0.2667482832785857,536.2412109375,536.177001953125,536.091064453125,536.0772094726562,536.0653076171875,536.0313110351562,536.0616455078125,536.02392578125,535.941650390625,536.0624389648438
boiler,MAR,2,7,interpolate_nearest,XGBoost,0.0481274092225948,0.2578708496093668,0.2637834428708017,536.2282104492188,536.197021484375,536.0844116210938,536.06103515625,536.0665283203125,536.027587890625,536.0692138671875,536.0247192382812,535.9237060546875,536.0562744140625
boiler,MAR,2,7,interpolate_pchip,XGBoost,0.0489475320025577,0.2622653808593668,0.2679459285693926,536.23193359375,536.1895141601562,536.1045532226562,536.0692749023438,536.0692749023438,536.0332641601562,536.072021484375,536.0332641601562,535.914306640625,536.0652465820312
boiler,MAR,2,7,interpolate_polynomial,XGBoost,0.0490819793675319,0.2629855957031168,0.2684545676242145,536.2352905273438,536.1875,536.095947265625,536.0745849609375,536.0745849609375,536.033935546875,536.0701293945312,536.0302734375,535.9248046875,536.0628051757812
boiler,MAR,2,7,interpolate_quadratic,XGBoost,0.0490819793675319,0.2629855957031168,0.2684545676242145,536.2352905273438,536.1875,536.095947265625,536.0745849609375,536.0745849609375,536.033935546875,536.0701293945312,536.0302734375,535.9248046875,536.0628051757812
boiler,MAR,2,7,mtfsd2all4,XGBoost,0.0267447662629584,0.1433044433593522,0.1617891168599144,536.1926879882812,535.8528442382812,536.0589599609375,536.0029907226562,536.0115356445312,535.8577270507812,535.9992065429688,535.8662719726562,535.9149780273438,535.6184692382812
boiler,MAR,2,7,original,XGBoost,0.0485911986688409,0.2603549804687418,0.2661194300173872,536.2293090820312,536.1836547851562,536.0869750976562,536.0659790039062,536.069580078125,536.0281372070312,536.0574340820312,536.0242919921875,535.951171875,536.0670166015625
boiler,MAR,2,7,rpsd2all4,XGBoost,0.0385375895799351,0.2064853515624918,0.2300652096787486,536.236572265625,536.1640014648438,536.0265502929688,535.9746704101562,535.9746704101562,535.92431640625,535.9937133789062,535.9049072265625,535.8995971679688,536.1258544921875
boiler,MAR,2,7,specsd2all4,XGBoost,0.0262043639198705,0.1404047851562381,0.1666130762627263,536.111083984375,536.111083984375,536.111083984375,535.9373168945312,535.8880615234375,535.8880615234375,535.7901611328125,535.72216796875,535.95849609375,535.9508666992188
boiler,MAR,2,8,gafsd2all4,XGBoost,0.0726468739858941,0.3892490234374918,0.4032779009375865,536.3390502929688,536.4122314453125,536.2112426757812,536.1403198242188,536.0723266601562,536.1286010742188,536.2407836914062,536.275390625,536.0035400390625,536.22900390625
boiler,MAR,2,8,impute_bfill,XGBoost,0.0479873464175235,0.2571201171874918,0.2626189274909664,536.2210693359375,536.1885375976562,536.088623046875,536.06005859375,536.0625610351562,536.028564453125,536.0689086914062,536.0374755859375,535.9237670898438,536.0516357421875
boiler,MAR,2,8,impute_ffill,XGBoost,0.0484282301833662,0.2594821777343668,0.2647470528906359,536.2173461914062,536.1954345703125,536.09423828125,536.06201171875,536.0628051757812,536.0313110351562,536.0593872070312,536.0357666015625,535.93896484375,536.0575561523438
boiler,MAR,2,8,impute_mean,XGBoost,0.0529854750632379,0.2838962402343668,0.2969294044386257,536.2178955078125,536.1922607421875,536.0567626953125,536.0720825195312,536.0853881835938,536.0853881835938,536.0853881835938,536.0853881835938,535.9370727539062,536.1813354492188
boiler,MAR,2,8,impute_median,XGBoost,0.0459052118857346,0.2459628906249918,0.2506817269874285,536.1779174804688,536.158203125,536.158203125,536.0083618164062,536.028076171875,536.028076171875,536.028076171875,536.028076171875,535.9765625,536.028076171875
boiler,MAR,2,8,impute_mode,XGBoost,0.0486064293054385,0.2604343261718668,0.2742923630104537,536.1637573242188,536.1637573242188,536.1575927734375,536.08056640625,535.96630859375,536.13916015625,535.96630859375,536.031005859375,535.9428100585938,536.153076171875
boiler,MAR,2,8,interpolate_akima,XGBoost,0.0487527358106837,0.2612216796874918,0.2662331070152468,536.23388671875,536.1893310546875,536.1073608398438,536.0653686523438,536.0704956054688,536.029052734375,536.0567016601562,536.0303955078125,535.9312133789062,536.0584106445312
boiler,MAR,2,8,interpolate_cubic,XGBoost,0.0482823991915701,0.2587009277343668,0.2644322697799073,536.2203979492188,536.1958618164062,536.0902099609375,536.04736328125,536.0726318359375,536.0301513671875,536.0731201171875,536.0294189453125,535.9314575195312,536.056396484375
boiler,MAR,2,8,interpolate_index,XGBoost,0.0485353387827593,0.2600559082031168,0.2663014755108993,536.2335205078125,536.188232421875,536.0794677734375,536.0662231445312,536.0610961914062,536.0300903320312,536.06396484375,536.0350341796875,535.9359741210938,536.0669555664062
boiler,MAR,2,8,interpolate_linear,XGBoost,0.0485353387827593,0.2600559082031168,0.2663014755108993,536.2335205078125,536.188232421875,536.0794677734375,536.0662231445312,536.0610961914062,536.0300903320312,536.06396484375,536.0350341796875,535.9359741210938,536.0669555664062
boiler,MAR,2,8,interpolate_nearest,XGBoost,0.0480294699611711,0.2573459472656168,0.2622738308286125,536.2138671875,536.1985473632812,536.0953979492188,536.0565185546875,536.0631713867188,536.030517578125,536.0581665039062,536.0377197265625,535.9325561523438,536.0469970703125
boiler,MAR,2,8,interpolate_pchip,XGBoost,0.0481912627206004,0.2582126464843668,0.264065182344928,536.2178955078125,536.199951171875,536.0822143554688,536.0509643554688,536.0723876953125,536.0341796875,536.0723876953125,536.0306396484375,535.9262084960938,536.0552978515625
boiler,MAR,2,8,interpolate_polynomial,XGBoost,0.0486104776015248,0.2604587402343668,0.2656417294956009,536.2191772460938,536.19482421875,536.10009765625,536.0604858398438,536.0662841796875,536.0289306640625,536.0607299804688,536.0343017578125,535.9412841796875,536.0584716796875
boiler,MAR,2,8,interpolate_quadratic,XGBoost,0.0486104776015248,0.2604587402343668,0.2656417294956009,536.2191772460938,536.19482421875,536.10009765625,536.0604858398438,536.0662841796875,536.0289306640625,536.0607299804688,536.0343017578125,535.9412841796875,536.0584716796875
boiler,MAR,2,8,mtfsd2all4,XGBoost,0.0549053174507848,0.2941706542968632,0.4056033011871817,536.0494384765625,536.0660400390625,536.0660400390625,535.9296264648438,535.9976196289062,536.0223388671875,535.9911499023438,534.6876220703125,536.0531616210938,536.0739135742188
boiler,MAR,2,8,original,XGBoost,0.0485911986688409,0.2603549804687418,0.2661194300173872,536.2293090820312,536.1836547851562,536.0869750976562,536.0659790039062,536.069580078125,536.0281372070312,536.0574340820312,536.0242919921875,535.951171875,536.0670166015625
boiler,MAR,2,8,rpsd2all4,XGBoost,0.0446483497453559,0.2392307128906168,0.2488555907956076,536.2467651367188,536.1285400390625,536.1618041992188,536.0945434570312,535.97802734375,536.0160522460938,535.97802734375,535.9483642578125,535.92919921875,536.0709838867188
boiler,MAR,2,8,specsd2all4,XGBoost,0.0197371180233393,0.1057490234374881,0.1414919978278352,536.15185546875,536.0132446289062,535.9397583007812,535.8406372070312,535.8746337890625,535.8660888671875,535.8775024414062,535.7684326171875,535.979248046875,535.9029541015625
boiler,MAR,2,9,gafsd2all4,XGBoost,0.0863587260786275,0.4627231445312418,0.5201437871178474,536.2918090820312,536.1743774414062,536.7899169921875,536.2518920898438,536.1644897460938,535.9927978515625,536.4044189453125,536.6405639648438,536.0443725585938,536.0325927734375
boiler,MAR,2,9,impute_bfill,XGBoost,0.048520516778162,0.2599765624999918,0.265291523311964,536.2197875976562,536.189208984375,536.0934448242188,536.0636596679688,536.0678100585938,536.0324096679688,536.0646362304688,536.02978515625,535.9390869140625,536.0599365234375
boiler,MAR,2,9,impute_ffill,XGBoost,0.0481068869824175,0.2577609863281168,0.2629758748705909,536.2354736328125,536.1862182617188,536.089111328125,536.0643920898438,536.0639038085938,536.0249633789062,536.0674438476562,536.024658203125,535.9346923828125,536.0467529296875
boiler,MAR,2,9,impute_mean,XGBoost,0.0490647092687107,0.2628879394531168,0.2755483708991306,536.2029418945312,536.15966796875,536.0847778320312,536.0618896484375,536.0618896484375,536.0198974609375,536.0618896484375,535.9906616210938,535.9856567382812,536.1596069335938
boiler,MAR,2,9,impute_median,XGBoost,0.048892238825546,0.2619663085937418,0.2737130765748266,536.1598510742188,536.1598510742188,536.1598510742188,536.1318359375,535.982421875,536.1318359375,535.982421875,535.982421875,535.9573364257812,536.1318359375
boiler,MAR,2,9,impute_mode,XGBoost,0.0424739215723535,0.2275791015624918,0.2342175038707247,536.1766967773438,536.1654052734375,536.1766967773438,535.9800415039062,535.9970703125,535.9913330078125,535.9729614257812,535.9970703125,535.9814453125,535.9970703125
boiler,MAR,2,9,interpolate_akima,XGBoost,0.0482663519569375,0.2586154785156168,0.2638240852362915,536.234130859375,536.1812133789062,536.0931396484375,536.0653686523438,536.0732421875,536.0279541015625,536.0748901367188,536.0199584960938,535.9273681640625,536.0488891601562
boiler,MAR,2,9,interpolate_cubic,XGBoost,0.0495661789832312,0.2655795898437418,0.2705399326796338,536.2297973632812,536.1893310546875,536.1129760742188,536.064697265625,536.0682373046875,536.0272827148438,536.0796508789062,536.0369262695312,535.9494018554688,536.0574951171875
boiler,MAR,2,9,interpolate_index,XGBoost,0.0487073293533529,0.2609775390624918,0.2672739320460306,536.229736328125,536.1947021484375,536.091796875,536.0585327148438,536.0703125,536.0321655273438,536.062255859375,536.013916015625,535.940673828125,536.07568359375
boiler,MAR,2,9,interpolate_linear,XGBoost,0.0487073293533529,0.2609775390624918,0.2672739320460306,536.229736328125,536.1947021484375,536.091796875,536.0585327148438,536.0703125,536.0321655273438,536.062255859375,536.013916015625,535.940673828125,536.07568359375
boiler,MAR,2,9,interpolate_nearest,XGBoost,0.0489978049208346,0.2625339355468668,0.2677552931110524,536.2296142578125,536.1871337890625,536.1012573242188,536.06201171875,536.0545654296875,536.0435180664062,536.0408325195312,536.0535278320312,535.9465942382812,536.0662841796875
boiler,MAR,2,9,interpolate_pchip,XGBoost,0.0486968659071324,0.2609226074218668,0.2668275490940122,536.2374877929688,536.2054443359375,536.0870361328125,536.0535278320312,536.0739135742188,536.0331420898438,536.0739135742188,536.0331420898438,535.9179077148438,536.0537109375
boiler,MAR,2,9,interpolate_polynomial,XGBoost,0.048914396483422,0.2620883789062418,0.26673439078347,536.2281494140625,536.2003173828125,536.1107788085938,536.0678100585938,536.074462890625,536.0333251953125,536.07080078125,536.022216796875,535.9246215820312,536.0484008789062
boiler,MAR,2,9,interpolate_quadratic,XGBoost,0.048914396483422,0.2620883789062418,0.26673439078347,536.2281494140625,536.2003173828125,536.1107788085938,536.0678100585938,536.074462890625,536.0333251953125,536.07080078125,536.022216796875,535.9246215820312,536.0484008789062
boiler,MAR,2,9,mtfsd2all4,XGBoost,0.0320602673037337,0.1717807617187418,0.1907814929251404,536.1666259765625,536.1666259765625,536.0713500976562,535.9121704101562,535.92724609375,535.8882446289062,535.8882446289062,535.9121704101562,535.951171875,535.9939575195312
boiler,MAR,2,9,original,XGBoost,0.0485911986688409,0.2603549804687418,0.2661194300173872,536.2293090820312,536.1836547851562,536.0869750976562,536.0659790039062,536.069580078125,536.0281372070312,536.0574340820312,536.0242919921875,535.951171875,536.0670166015625
boiler,MAR,2,9,rpsd2all4,XGBoost,0.0367789422861077,0.1970615234374918,0.2101861609405756,536.1822509765625,536.0886840820312,536.0886840820312,535.94775390625,535.9581298828125,535.9581298828125,535.9581298828125,535.9581298828125,535.9390258789062,536.0516967773438
boiler,MAR,2,9,specsd2all4,XGBoost,0.0233361484942106,0.1250339355468668,0.1519752850003025,536.1229248046875,536.0401611328125,536.0401611328125,535.84814453125,535.9505615234375,535.84814453125,535.84814453125,535.8109741210938,535.9505615234375,535.9505615234375
boiler,MAR,2,10,gafsd2all4,XGBoost,0.0975983235378486,0.5229160156249918,0.6453679834810507,536.28369140625,536.2230224609375,536.1867065429688,536.1383666992188,536.1015014648438,536.056640625,537.2352905273438,536.5059814453125,536.0840454101562,536.5739135742188
boiler,MAR,2,10,impute_bfill,XGBoost,0.0484943238380832,0.2598361816406168,0.2647957241152367,536.2203979492188,536.1885375976562,536.092529296875,536.0693359375,536.0626220703125,536.03662109375,536.06103515625,536.0203857421875,535.9509887695312,536.055908203125
boiler,MAR,2,10,impute_ffill,XGBoost,0.0486127709621808,0.2604709472656168,0.2657536983001591,536.2324829101562,536.1800537109375,536.0955810546875,536.0618286132812,536.0628051757812,536.02978515625,536.0716552734375,536.0285034179688,535.9457397460938,536.0562744140625
boiler,MAR,2,10,impute_mean,XGBoost,0.0498519078267713,0.2671115722656168,0.2730128916220009,536.2529296875,536.2343139648438,536.1314086914062,536.0172119140625,536.0358276367188,536.0358276367188,536.0358276367188,536.0358276367188,536.01611328125,536.0358276367188
boiler,MAR,2,10,impute_median,XGBoost,0.0464049743358433,0.2486423339843668,0.2531185747378954,536.1952514648438,536.1952514648438,536.158935546875,536.0201416015625,536.0201416015625,536.01953125,536.0361938476562,536.01953125,535.9619140625,536.01953125
